R-HSA-425366, false, R-HSA-597628, R-HSA-561110, https://release.reactome.org/PathwayBrowser/#/R-HSA-425366&SEL=R-HSA-597628&FLG=R-HSA-561110
R-HSA-428157, false, R-HSA-1614336, R-HSA-1614330, https://release.reactome.org/PathwayBrowser/#/R-HSA-428157&SEL=R-HSA-1614336&FLG=R-HSA-1614330
R-HSA-428157, false, R-HSA-9843721, R-HSA-9843735, https://release.reactome.org/PathwayBrowser/#/R-HSA-428157&SEL=R-HSA-9843721&FLG=R-HSA-9843735
R-HSA-445355, false, R-HSA-392143, R-HSA-392141, https://release.reactome.org/PathwayBrowser/#/R-HSA-445355&SEL=R-HSA-392143&FLG=R-HSA-392141
R-HSA-449836, false, R-HSA-449087, R-HSA-449069, https://release.reactome.org/PathwayBrowser/#/R-HSA-449836&SEL=R-HSA-449087&FLG=R-HSA-449069
R-HSA-451927, false, R-HSA-508247, R-HSA-912535, https://release.reactome.org/PathwayBrowser/#/R-HSA-451927&SEL=R-HSA-508247&FLG=R-HSA-912535
R-HSA-4755510, false, R-HSA-9834809, R-HSA-555063, https://release.reactome.org/PathwayBrowser/#/R-HSA-4755510&SEL=R-HSA-9834809&FLG=R-HSA-555063
R-HSA-4793952, true, R-HSA-4793955, R-HSA-4839790, https://release.reactome.org/PathwayBrowser/#/R-HSA-4793952&SEL=R-HSA-4793955&FLG=R-HSA-4839790
R-HSA-5083625, true, R-HSA-5096537, R-HSA-6785544, https://release.reactome.org/PathwayBrowser/#/R-HSA-5083625&SEL=R-HSA-5096537&FLG=R-HSA-6785544
R-HSA-5083636, true, R-HSA-5096532, R-HSA-5138165, https://release.reactome.org/PathwayBrowser/#/R-HSA-5083636&SEL=R-HSA-5096532&FLG=R-HSA-5138165
R-HSA-5357609, true, R-HSA-71541, R-HSA-71520, https://release.reactome.org/PathwayBrowser/#/R-HSA-5357609&SEL=R-HSA-71541&FLG=R-HSA-71520
R-HSA-5357609, true, R-HSA-71515, R-HSA-453340, https://release.reactome.org/PathwayBrowser/#/R-HSA-5357609&SEL=R-HSA-71515&FLG=R-HSA-453340
R-HSA-5578995, true, R-HSA-176588, R-HSA-176648, https://release.reactome.org/PathwayBrowser/#/R-HSA-5578995&SEL=R-HSA-176588&FLG=R-HSA-176648
R-HSA-5578997, true, R-HSA-176588, R-HSA-176648, https://release.reactome.org/PathwayBrowser/#/R-HSA-5578997&SEL=R-HSA-176588&FLG=R-HSA-176648
R-HSA-5578999, true, R-HSA-176588, R-HSA-176648, https://release.reactome.org/PathwayBrowser/#/R-HSA-5578999&SEL=R-HSA-176588&FLG=R-HSA-176648
R-HSA-5578996, true, R-HSA-192097, R-HSA-193441, https://release.reactome.org/PathwayBrowser/#/R-HSA-5578996&SEL=R-HSA-192097&FLG=R-HSA-193441
R-HSA-5578996, true, R-HSA-192051, R-HSA-3219435, https://release.reactome.org/PathwayBrowser/#/R-HSA-5578996&SEL=R-HSA-192051&FLG=R-HSA-3219435
R-HSA-5578996, true, R-HSA-193845, R-HSA-3229177, https://release.reactome.org/PathwayBrowser/#/R-HSA-5578996&SEL=R-HSA-193845&FLG=R-HSA-3229177
R-HSA-5578996, true, R-HSA-193709, R-HSA-3229177, https://release.reactome.org/PathwayBrowser/#/R-HSA-5578996&SEL=R-HSA-193709&FLG=R-HSA-3229177
R-HSA-5578996, true, R-HSA-193763, R-HSA-193793, https://release.reactome.org/PathwayBrowser/#/R-HSA-5578996&SEL=R-HSA-193763&FLG=R-HSA-193793
R-HSA-5578998, true, R-HSA-176588, R-HSA-176648, https://release.reactome.org/PathwayBrowser/#/R-HSA-5578998&SEL=R-HSA-176588&FLG=R-HSA-176648
R-HSA-5579006, true, R-HSA-176588, R-HSA-176648, https://release.reactome.org/PathwayBrowser/#/R-HSA-5579006&SEL=R-HSA-176588&FLG=R-HSA-176648
R-HSA-5579020, true, R-HSA-176588, R-HSA-176648, https://release.reactome.org/PathwayBrowser/#/R-HSA-5579020&SEL=R-HSA-176588&FLG=R-HSA-176648
R-HSA-5579022, true, R-HSA-176588, R-HSA-176648, https://release.reactome.org/PathwayBrowser/#/R-HSA-5579022&SEL=R-HSA-176588&FLG=R-HSA-176648
R-HSA-5579024, true, R-HSA-176588, R-HSA-176648, https://release.reactome.org/PathwayBrowser/#/R-HSA-5579024&SEL=R-HSA-176588&FLG=R-HSA-176648
R-HSA-5579027, true, R-HSA-5602147, R-HSA-5602112, https://release.reactome.org/PathwayBrowser/#/R-HSA-5579027&SEL=R-HSA-5602147&FLG=R-HSA-5602112
R-HSA-5579032, true, R-HSA-5603275, R-HSA-5603369, https://release.reactome.org/PathwayBrowser/#/R-HSA-5579032&SEL=R-HSA-5603275&FLG=R-HSA-5603369
R-HSA-5579031, true, R-HSA-418904, R-HSA-418897, https://release.reactome.org/PathwayBrowser/#/R-HSA-5579031&SEL=R-HSA-418904&FLG=R-HSA-418897
R-HSA-5602498, true, R-HSA-2559414, R-HSA-2201331, https://release.reactome.org/PathwayBrowser/#/R-HSA-5602498&SEL=R-HSA-2559414&FLG=R-HSA-2201331
R-HSA-5603041, true, R-HSA-2559414, R-HSA-2201331, https://release.reactome.org/PathwayBrowser/#/R-HSA-5603041&SEL=R-HSA-2559414&FLG=R-HSA-2201331
R-HSA-5609974, true, R-HSA-71541, R-HSA-71520, https://release.reactome.org/PathwayBrowser/#/R-HSA-5609974&SEL=R-HSA-71541&FLG=R-HSA-71520
R-HSA-5609974, true, R-HSA-71515, R-HSA-453340, https://release.reactome.org/PathwayBrowser/#/R-HSA-5609974&SEL=R-HSA-71515&FLG=R-HSA-453340
R-HSA-5609976, true, R-HSA-70369, R-HSA-29410, https://release.reactome.org/PathwayBrowser/#/R-HSA-5609976&SEL=R-HSA-70369&FLG=R-HSA-29410
R-HSA-5609977, true, R-HSA-70369, R-HSA-29410, https://release.reactome.org/PathwayBrowser/#/R-HSA-5609977&SEL=R-HSA-70369&FLG=R-HSA-29410
R-HSA-5609977, true, R-HSA-5610036, R-HSA-29410, https://release.reactome.org/PathwayBrowser/#/R-HSA-5609977&SEL=R-HSA-5610036&FLG=R-HSA-29410
R-HSA-5609978, true, R-HSA-70369, R-HSA-29410, https://release.reactome.org/PathwayBrowser/#/R-HSA-5609978&SEL=R-HSA-70369&FLG=R-HSA-29410
R-HSA-5619036, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619036&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619036, true, R-HSA-5626356, R-HSA-5626332, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619036&SEL=R-HSA-5626356&FLG=R-HSA-5626332
R-HSA-5619039, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619039&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619040, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619040&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619040, true, R-HSA-5651685, R-HSA-5651692, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619040&SEL=R-HSA-5651685&FLG=R-HSA-5651692
R-HSA-5619041, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619041&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619042, true, R-HSA-435349, R-HSA-435359, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619042&SEL=R-HSA-435349&FLG=R-HSA-435359
R-HSA-5619042, true, R-HSA-444126, R-HSA-444114, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619042&SEL=R-HSA-444126&FLG=R-HSA-444114
R-HSA-5619042, true, R-HSA-442405, R-HSA-442360, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619042&SEL=R-HSA-442405&FLG=R-HSA-442360
R-HSA-5619042, true, R-HSA-375487, R-HSA-375471, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619042&SEL=R-HSA-375487&FLG=R-HSA-375471
R-HSA-5619042, true, R-HSA-561072, R-HSA-549257, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619042&SEL=R-HSA-561072&FLG=R-HSA-549257
R-HSA-5619042, true, R-HSA-597628, R-HSA-561110, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619042&SEL=R-HSA-597628&FLG=R-HSA-561110
R-HSA-5619044, true, R-HSA-435349, R-HSA-435359, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619044&SEL=R-HSA-435349&FLG=R-HSA-435359
R-HSA-5619044, true, R-HSA-444126, R-HSA-444114, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619044&SEL=R-HSA-444126&FLG=R-HSA-444114
